ID,Name_lang
4464,"2H Sword Specialization"
4493,"Staff Specialization"
4504,"Jeff Dummy 1"
4505,"Jeff Dummy 2"
4506,"CHU's QUEST SPELL"
4507,"Target Dummy Spawn Effect"
4508,"Discolored Healing Potion"
4511,"Phase Shift"
4514,"Consuming Rage"
4520,"Wide Sweep"
4524,"Demonic Immolation"
4525,"Demonic Immolation Passive"
4526,"Mass Dispel"
4538,"Extract Essence"
4539,"Strength of the Ages"
4629,"Rain of Fire"
4651,"Demon Slayer (OLD)"
4801,Teleport
4805,"Distracting Spit"
4870,"Frost Specialization"
4900,"Gun Mastery"
4928,"Summon Cresting Exile"
4929,"Summon Burning Exile"
4930,"Summon Thundering Exile"
4931,"Summon Rumbling Exile"
4932,"Ward of Myzrael"
4933,"Prismatic Form: Fire"
4934,"Prismatic Form: Earth"
4935,"Prismatic Form: Water"
4936,"Prismatic Form: Thunder"
4937,"Summon Prismatic Exiles"
4938,"Myzrael Earthquake"
4941,Stoneshield
4942,"Lesser Stoneshield Potion"
4945,"Summon Dagun"
4946,"Summon Tamed Wolf"
4947,"Magic Backlash"
4948,"Kinelory's Bear Form"
4950,"Summon Helcular's Puppets"
4951,"Helcular's Puppets Passive"
4954,"Break Tool"
4955,"Fist of Stone"
4960,"Create Fervor Potion (New)"
4961,Resupply
4962,"Encasing Webs"
4970,"Draw from the Earth"
4971,"Healing Ward"
4972,"Healing Ward V Passive"
4974,"Wither Touch"
4975,"Cleanse Winterhoof Well"
4976,Filling
4977,"Cleanse Thunderhorn Well"
4978,"Cleanse Wildmane Well"
4979,"Quick Flame Ward"
4980,"Quick Frost Ward"
4981,"Inducing Vision"
4982,"Pillar Delving"
4983,"Create Cleansing Totem"
4984,"Hammertoe's Sacrifice"
4985,"Summon Hammertoe's Spirit"
4986,Unseen
4987,Cleanse
4996,"[PH] Teleport to Orgrimmar"
4997,"[PH] Teleport to Booty Bay"
4998,"[PH] Teleport to Grom'Gol"
4999,"[PH] Teleport to Ratchet"
5000,"[PH] Teleport to Undercity"
5001,"Lotwil's Summoning"
5002,"Lotwil's Summon Complete"
5003,Bunyanize
5009,Wands
5010,"Scorch Breath"
5011,Crossbows
5012,"Rhinag's Poison"
5016,"Healing Aura"
5017,"Divining Trance"
5020,Stormstout
5021,"Trogg Ale"
5024,Flee
5026,"Create Water of the Seers"
5099,Disruption
5100,"Spore Burst"
5102,"Absorb Blow"
5103,"Trigger Test (PT)"
5104,"Minor Scorpion Venom"
5105,"Minor Scorpion Venom Effect"
5106,"Crystal Flash"
5107,"Opening Booty Chest"
5108,Voidwalker
5110,"Summon Living Flame"
5111,"Living Flame Passive"
5113,"Living Flames"
5115,"Battle Command"
5116,"Concussive Shot"
5118,"Aspect of the Cheetah"
5133,"Interrupt (PT)"
5134,"Flash Bomb"
5137,"Call of the Grave"
5138,"Drain Mana"
5140,Detonate
5141,"Eject Sneed"
5142,"Trogg Form"
5143,"Arcane Missiles"
5149,"Beast Training"
5154,"Reindeer Transformation"
5159,"Melt Ore"
5161,"Revive Dig Rat"
5162,"Self Explosion"
5164,Knockdown
5165,"Knockdown /Stun (TEST)"
5166,"Harvest Silithid Egg"
5169,"Defias Disguise"
5171,"Slice and Dice"
5172,"Bloodsail Companion"
5174,"Cookie's Cooking"
5176,Wrath
5185,"Healing Touch"
5200,"VanCleef's Allies"
5202,MHTest01
5205,"Test - Warrior 40"
5206,"Plant Seeds"
5208,"Poisoned Harpoon"
5209,"Challenging Roar"
5211,Bash
5213,"Molten Metal"
5215,Prowl
5217,"Tiger's Fury"
5219,"Draw of Thistlenettle"
5220,"Frenzied Capo the Mean"
5225,"Track Humanoids"
5227,"Underwater Breathing"
5244,"Kodo Hide Bag"
5246,"Intimidating Shout"
5249,"Ice Lock"
5250,"Stromgarde Militia Call"
5251,"Stromgarde Militia Call Effect"
5252,"Voidwalker Guardian"
5255,Explosion
5256,"Claw Cover"
5257,Thunderbrew
5259,"Disarm (TEST)"
5260,"Distract (TEST)"
5262,"Fanatic Blade"
5263,"Fanatic Blade Effect"
5264,"South Seas Pirate Disguise"
5265,"Stonesplinter Trogg Disguise"
5266,"Syndicate Disguise"
5267,"Dalaran Wizard Disguise"
5268,"Dark Iron Dwarf Disguise"
5271,"Cursed Blade"
5276,Freeze
5280,"Razor Mane"
5301,"Defensive State (DND)"
5306,"ImmuneSleep (JEFFTEST)"
5308,Execute
5316,"Raptor Feather"
5320,"Echeyakee's Grace"
5321,"Ishamuhale's Rage"
5322,"Lakota'mani's Thunder"
5323,"Speed of Owatanka"
5324,"Washte Pawne's Resolve"
5325,"Strength of Isha Awak"
5337,"Wither Strike"
5363,"Thick Skin"
5375,Swiftmend
5376,"Hand Snap"
5384,"Feign Death"
5394,"Healing Stream Totem"
5401,"Lizard Bolt"
5403,"Crash of Waves"
5404,"Gazban Water Form"
5405,"Replenish Mana"
5406,"Replenish Mana II"
5407,"Segra Darkthorn Effect"
5408,"Quest - Sergra Darkthorn Spell"
5412,"Balance of Nature Failure"
5413,"Noxious Catalyst"
5414,"Balance of Nature"
5416,"Venom Sting"
5419,"Travel Form (Passive)"
5420,"Tree of Life"
5421,"Aquatic Form (Passive)"
5422,Lacerate
5424,"Claw Grasp"
5426,"Quick Sidestep"
5480,"Cleave Armor"
5484,"Howl of Terror"
5487,"Bear Form"
5500,"Sense Demons"
5502,"Sense Undead"
5504,"Conjure Water"
5512,"Fill Phial"
5514,"Darken Vision"
5515,Savagery
5530,"Mace Stun Effect"
5543,"Fade Out"
5567,"Miring Mud"
5568,Trample
5570,"Insect Swarm"
5579,"Immune Root/Snare/Stun"
5581,"Script Test"
5586,"Dagger Power"
5597,"Serious Wound"
5608,"Healing Ward Passive"
5628,"Gnarlpine Vengeance"
5648,"Stunning Blast"
5665,"Fury of the Bogling"
5666,"Summon Timberling"
5672,"Healing Stream"
5675,"Mana Spring Totem"
5676,"Searing Pain"
5677,"Mana Spring"
5679,"Torch Burn"
5696,"Charge (TEST)"
5697,"Unending Breath"
5699,"Create Healthstone"
5703,"Stunning Strike"
5707,"Lifestone Regeneration"
5708,Swoop
5720,Healthstone
5723,"Greater Healthstone"
5726,"Stunning Blow"
5728,"Stoneclaw Totem Passive"
5729,"Stoneclaw Totem Effect"
5730,"Stoneclaw Totem"
5739,"Meteor Strike Infernal"
5760,"Mind-numbing Poison"
5781,"Threatening Growl"
5782,Fear
5785,"Teach Summon Felsteed"
5809,"Create Scrying Bowl"
5810,"Stone Skin"
5811,"Stone Skin Passive"
5857,"Hellfire Effect"
5858,"Dryad Camouflage"
5862,"Blessing of Aman"
5884,"Banshee Curse"
5888,"Darkshore Frenzy"
5909,"Watered-down Beer"
5915,Crazed
5916,"Shadowstalker Stealth"
5917,Fumble
5918,"Shadowstalker Stab"
5923,"Holy Power"
5938,Shiv
5967,"Pickpocket (PT)"
5968,"Summon Ghost Saber"
5978,rf
6016,"Pierce Armor"
6057,"Wand Specialization"
6061,"Wave Beam"
6114,"Raptor Punch"
6115,"Far Sight (PT)"
6117,"Mage Armor"
6119,"Combat Swap (DND)"
6122,"Summon Vekniss Borer"
6136,Chilled
6143,"Frost Ward"
6145,"Eagle Eye (PT)"
6147,"INVIS Only OFF"
6150,"Quick Shots"
6195,"Serpentbloom Snake"
6196,"Far Sight"
6197,"Eagle Eye"
6199,Nostalgia
6229,"Shadow Ward"
6233,Closing
6234,Incineration
6235,"Wisp Summon"
6236,"Form of the Moonstalker"
6237,"Wisp Detonate"
6238,"Speak with Animals"
6239,"Bloodtooth's Totum"
6240,"Dispell Bloodtooth"
6243,"Serpentbloom Snake Passive"
6245,"Force Target - Salute"
6250,"Fire Cannon"
6251,"Summon Crimson Cannon"
6252,"Southsea Cannon Fire"
6253,Backhand
6254,"Chained Bolt"
6257,"Torch Toss"
6262,"Minor Healthstone"
6263,"Lesser Healthstone"
6266,"Kodo Stomp"
6268,"Rushing Charge"
6270,"Serpentine Cleansing"
6271,"Naralex's Awakening"
6272,"Eye of Yesmur (PT)"
6273,"Force Target - Talk"
6276,"Healing Ward IV Passive"
6277,"Bind Sight (PT)"
6278,"Creeping Mold"
6280,"Pet Hardiness"
6295,"Fiery Enchantment"
6296,"Enchant: Fiery Blaze"
6297,"Fiery Blaze"
6304,"Rhahk'Zor Slam"
6305,"Flame Burst"
6306,"Acid Splash"
6307,"Blood Pact"
6310,"Divining Scroll Spell"
6311,"Pet Aggression"
6327,"Mana Feed"
6328,"Pet Recovery"
6343,"Thunder Clap"
6345,"Polymorphic Explosion"
6346,"Fear Ward"
6347,Feedback
6348,"[PH] Teleport to Menethil Harbor"
6349,"[PH] Teleport to Auberdine"
6353,"Soul Fire"
6354,"Venom's Bane"
6355,"Drink Disease Bottle"
6356,"Spell Immunity"
6358,Seduction
6360,"Soothing Kiss"
6366,"Create Firestone"
6405,"Furbolg Form"
6408,Faded
6411,"Scorpid Poison"
6412,"Kaldorei Spider Kabob"
6413,"Scorpid Surprise"
6414,"Roasted Kodo Meat"
6415,"Fillet of Frenzy"
6416,"Strider Stew"
6417,"Dig Rat Stew"
6418,"Crispy Lizard Tail"
6419,"Lean Venison"
6421,"Ashcrombe's Unlock"
6422,"Ashcrombe's Teleport"
6431,"Self Visual - Sleep 30s (DND)"
6432,"Smite Stomp"
6433,"Nimble Reflexes III"
6435,"Smite Slam"
6436,"Smite's Hammer"
6443,"Pet Resistance"
6458,"Ornate Spyglass"
6462,Pacified
6464,"Summon Rusty Chest"
6465,"Trapped Chest"
6466,"Axe Toss"
6468,"Skeletal Miner Berserk"
6469,"Skeletal Miner Explode"
6474,"Earthbind Totem Passive"
6476,"QAEnchant Cloak +10 Shadow Resistance"
6479,"Razormane Wolf"
6483,"[PH] Teleport to Felwood"
6484,"[PH] Teleport to Balthule"
6487,"Ilkrud's Guardians"
6488,"Sarilus's Elementals Passive"
6490,"Sarilus's Elementals"
6495,"Sentry Totem"
6497,"Feed Sarilus Effect"
6498,"Feed Sarilus Passive"
6499,"Boiled Clams"
6500,"Goblin Deviled Clams"
6501,"Clam Chowder"
6507,"Battle Roar"
6512,"Detect Lesser Invisibility"
6513,"Resist Poison"
6514,"Sharp Weapon +2"
6515,"Sharp Weapon +3"
6516,"Sharp Weapon +5"
6517,"Pearl-handled Dagger"
6518,"Iridescent Hammer"
6521,"Pearl-clasped Cloak"
6523,"Phase Out Passive"
6524,"Ground Tremor"
6527,Unlocking
6528,"Quest - Purge Visual"
6529,"Opening Benedict's Chest"
6530,"Sling Dirt"
6531,"Overseer's Poison"
6533,Net
6535,"Lightning Cloud"
6536,"Summon Deepmoss Matriarch"
6537,"Call of the Forest"
6538,"Dig Trap"
6542,"Enraged Defense"
6545,"Leap Target"
6552,Pummel
6558,"Evil Intellect"
6560,"LeCraft Test Spell"
6562,"Heroic Presence"
6572,Revenge
6576,"Intimidating Growl"
6580,"Pierce Ankle"
6584,"Jin'Zil's Curse"
6587,"Silithid Creeper Egg"
6588,"Summon Silithid Grub"
6589,"Silithid Swarm"
6590,"Silithid Swarm Passive"
6595,"Exploit Weakness"
6598,"Savannah Cub"
6600,"Salt Flats Racer Speed"
6601,"Salt Flats Racer Slow"
6602,"Salt Flats Racer Normal"
6605,"Terrifying Screech"
6606,"Self Visual - Sleep Until Cancelled  (DND)"
6607,Lash
6608,"Dropped Weapon"
6612,Rage
6613,"Great Rage"
6614,"Cowardly Flight"
6615,"Free Action"
6617,"Rage Potion"
6618,"Great Rage Potion"
6619,"Cowardly Flight Potion"
6620,"Place Toxic Fogger"
6624,"Free Action Potion"
6626,"Set NG-5 Charge (Blue)"
6627,"Remote Detonate"
6629,"Summon Deepmoss Baby"
6630,"Set NG-5 Charge (Red)"
6634,"Phasing Stealth"
6636,"Wagon Explode"
6645,"Snare Poison"
6647,"Fast Acting Poison"
6648,"Chestnut Mare"
6650,"Instant Toxin"
6653,"Dire Wolf"
6654,"Brown Wolf"
6655,"Force Target - Bow"
6657,"Summon Serpent Messenger"
6661,"Barbaric Harness"
6664,"Survival Instinct"
6668,"Red Firework"
6671,"Create Scroll"
6672,"Toxic Contagion"
6677,"Silithid Swarm Call"
6685,"Piercing Shot"
6686,"Red Linen Bag"
6688,"Red Woolen Bag"
6690,"Lesser Wizard's Robe"
6692,"Robes of Arcana"
6693,"Green Silk Pack"
6695,"Black Silk Pack"
6700,"Dimensional Portal"
6702,"Murloc Scale Belt"
6703,"Murloc Scale Breastplate"
6704,"Thick Murloc Armor"
6705,"Murloc Scale Bracers"
6711,Pathfinding
6714,"Test of Faith"
6717,"Place Lion Carcass"
6719,"[PH] Teleport to Theramore"
6724,"Light of Elune"
6725,"Flame Spike"
6726,Silence
6727,"Poison Mushroom"
6728,"Enveloping Winds"
6730,"Head Butt"
6741,"Identify Brood"
6747,"Test Combo"
6748,"Test Finishing"
6749,"Wide Swipe"
6750,"Wide Swipe Passive"
6751,"Weak Poison"
6752,"Weak Poison Proc"
6754,Slap!
6755,"Tell Joke"
6757,"Create House (TEST)"
6758,"Party Fever"
6759,"Party Fever Effect"
6766,"Test of Lore"
6767,"Mark of Shame"
6777,"Gray Ram"
6788,"Weakened Soul"
6789,"Death Coil"
6805,Dousing
6807,Maul
6813,"Coat of Thistlefur"
6814,"Sludge Toxin"
6816,"Corrupted Strength"
6817,"Corrupted Agility"
6818,"Corrupted Intellect"
6819,"Corrupted Stamina"
6820,"Corrupted Agility Passive"
6821,"Corrupted Strength Passive"
6822,"Corrupted Stamina Passive"
6823,"Corrupted Intellect Passive"
6844,"Self Visual - Stun 10s (DND)"
6864,"Strength of Stone"
6866,"Moss Covered Hands"
6867,"Moss Covered Hands Proc"
6869,"Fall down"
6870,"Moss Covered Feet"
6871,"Moss Covered Feet Proc"
6873,"Foul Chill"
6894,"Death Bed"
6896,"Black Ram"
6897,"Blue Ram"
6898,"White Ram"
6899,"Brown Ram"
6900,"Create Tuber"
6902,"Sneezing Fit"
6903,"Krazek's Drug"
6905,"Summon Illusionary Nightmare"
6907,"Diseased Slime"
6909,"Curse of Thorns"
6913,"Force of Nature"
6917,"Venom Spit"
6918,"Summon Snufflenose"
6920,Hide
6921,"Shadowhorn Charge"
6922,"Curse of the Shadowhorn"
6923,"Growl of Fortitude Proc"
6924,"Remove Polymorph"
6925,"Gift of the Xavian"
6927,"Shadowstalker Slash"
6940,"Blessing of Sacrifice"
6942,"Overwhelming Stench"
6945,"Chest Pains"
6946,"Curse of the Bleakheart"
6947,"Curse of the Bleakheart Proc"
6949,"Weak Frostbolt"
6951,"Decayed Strength"
6954,"Nalpak (TEST)"
6955,"Gnome Car Camera"
6957,"Frostmane Strength"
6958,"Blood Leech"
6960,"Lightning Barrier"
6961,"Knockdown Proc"
6962,"Pet Summoned"
6963,"Shadow Bolt Vortex"
6965,"Polymorphic Ray"
6974,"Gnome Camera Connection"
6982,"Gust of Wind"
6984,"Frost Shot"
6991,"Feed Pet"
7000,"Tamed Pet Passive (DND)"
7001,"Lightwell Renew"
7020,Stoneform
7022,"Goblin Car Camera"
7023,"Goblin Camera Connection"
7033,"Charm+ (TEST)"
7035,"Goblin Racer Cheer"
7036,"Gnome Racer Cheer"
7038,"Forsaken Skill: Swords"
7039,"Forsaken Skill: Axes"
7040,"Forsaken Skill: Daggers"
7041,"Forsaken Skill: Maces"
7042,"Forsaken Skill: Staves"
7043,"Forsaken Skill: Bows"
7044,"Forsaken Skill: Guns"
7045,"Forsaken Skill: 2H Axes"
7046,"Forsaken Skill: 2H Maces"
7047,"Forsaken Skill: 2H Swords"
7048,"Forsaken Skill: Defense"
7049,"Forsaken Skill: Fire"
7050,"Forsaken Skill: Frost"
7051,"Forsaken Skill: Holy"
7053,"Forsaken Skill: Shadow"
7054,"Forsaken Skills"
7057,"Haunting Spirits"
7067,"Summon Haunting Spirit"
7068,"Veil of Shadow"
7069,"Enraging Aura"
7072,"Wild Rage"
7074,"Screams of the Past"
7076,"Summon Tervosh's Minion"
7077,"Simple Teleport"
7078,"Simple Teleport Group"
7079,"Simple Teleport Other"
7081,Encage
7082,"Barrel Explode"
7083,"Quillboar Channeling"
7084,"Damage Car"
7093,Intimidation
7098,"Curse of Mending"
7101,"Flame Blast"
7102,"Contagion of Rot"
7104,Sneak
7105,"Fake Shot"
7106,"Dark Restore"
7107,"Summon Wolfguard Worg"
7108,"Moist Towelette"
7120,"Proudmoore's Defense"
7121,"Anti-Magic Shield"
7122,"Blood Tap"
7124,"Arugal's Gift"
7125,"Toxic Saliva"
7126,"Handstitched Leather Vest"
7127,"Wavering Will"
7131,"Illusion Passive"
7132,"Summon Lupine Delusions"
7133,"Fine Leather Pants"
7135,"Dark Leather Pants"
7136,"Shadow Port"
7137,"Shadow Charge"
7139,"Fel Stomp"
7140,"Expose Weakness"
7144,"Stone Slumber"
7145,"Diving Sweep"
7147,"Guardian Pants"
7149,"Barbaric Leggings"
7151,"Barbaric Shoulders"
7153,"Guardian Cloak"
7154,"Dark Offering"
7155,CreatureSpecial
7156,"Guardian Gloves"
7179,"Elixir of Water Breathing"
7181,"Greater Healing Potion"
7183,"Elixir of Minor Defense"
7184,"Lost Control"
7211,"Devilsaur Barb"
7212,Perceptive
7213,"Giant Clam Scorcho"
7215,"Mithril Spurs"
7216,"Iron Shield Spike"
7217,"Weapon Counterweight"
7219,"Immune to Disarm"
7220,"Weapon Chain"
7222,"Iron Counterweight"
7223,"Golden Scale Bracers"
7224,"Steel Weapon Chain"
7230,"Fire Protection"
7236,"Frost Protection"
7245,"Holy Protection"
7250,"Nature Protection"
7255,"Holy Protection Potion"
7256,"Shadow Protection Potion"
7257,"Fire Protection Potion"
7258,"Frost Protection Potion"
7259,"Nature Protection Potion"
7265,"ABOUT TO SPAWN"
7266,Duel
7267,Grovel
7268,"Arcane Missile"
7272,"Dust Cloud"
7273,"Lightning Hide"
7277,"Harvest Swarm"
7278,"Summon Harvester Swarm"
7279,"Black Sludge"
7285,"Blow Maraudine Horn"
7288,"Immolate Cumulative (TEST)"
7289,Shrink
7290,"Soul Siphon"
7291,"Food (TEST)"
7293,"Zombie Form"
7294,"Retribution Aura"
7295,"Soul Drain"
7302,"Ice Armor"
7328,Redemption
7331,"Healing Aura (TEST)"
7340,"Language Gnomish"
7341,"Language Troll"
7342,"Wide Slash"
7344,Recombobulate
7353,"Cozy Fire"
7355,Stuck
7356,"Guard Call"
7357,"Poisonous Stab"
7359,"Bright Campfire"
7363,"Fire's Glow"
7364,"Light Torch"
7365,"Bottle of Poison"
7367,"Infected Bite"
7376,"Defensive Stance Passive"
7377,"Take Immune Periodic Damage <Not Working>"
7381,"Berserker Stance Passive"
7383,"Water Bubble"
7384,Overpower
7386,"Sunder Armor"
7393,"Heal Brother"
7394,"Spinning Slash"
7395,"Deadmines Dynamite"
7396,"Fishliver Oil"
7398,Birth
7399,Terrify
7407,"Test Sharpen Blade"
7408,"Heavy Copper Maul"
7411,Enchanting
7414,"Apprentice Enchanting"
7415,"Journeyman Enchanting"
7416,"Expert Enchanting"
7418,"Enchant Bracer - Minor Health"
7419,"Minor Health"
7420,"Enchant Chest - Minor Health"
7421,"Runed Copper Rod"
7423,"Minor Absorption"
7426,"Enchant Chest - Minor Absorption"
7427,"Minor Deflection"
7428,"Enchant Bracer - Minor Deflection"
7430,"Arclight Spanner"
7433,"Minor Beast Slayer"
7437,"Break Stuff"
7438,"Minor Resistance"
7442,"Minor Mana"
7443,"Enchant Chest - Minor Mana"
7446,"Lesser Absorption"
7454,"Enchant Cloak - Minor Resistance"
7455,"Minor Stamina"
7456,"Minor Spirit"
7457,"Enchant Bracer - Minor Stamina"
7464,"Increased Strength 01"
7465,"Increased Strength 02"
7466,"Increased Strength 03"
7468,"Increased Intellect 01"
7469,"Increased Intellect 02"
7470,"Increased Intellect 03"
7471,"Increased Agility 01"
7472,"Increased Agility 02"
7473,"Increased Agility 03"
7474,"Increased Spirit 01"
7475,"Increased Spirit 02"
7476,"Increased Spirit 03"
7477,"Increased Stamina 01"
7478,"Increased Stamina 02"
7479,"Increased Stamina 03"
7481,"Howling Rage"
7482,dmg
7485,"Butcher Drain"
7487,"Call Bleak Worg"
7488,"Call Slavering Worg"
7489,"Call Lupine Horror"
7490,"Increased Agility 04"
7491,"Increased Agility 05"
7492,"Increased Agility 06"
7493,"Increased Agility 07"
7494,"Increased Intellect 04"
7495,"Increased Intellect 05"
7496,"Increased Intellect 06"
7497,"Increased Intellect 07"
7498,"Increased Spirit 04"
7499,"Increased Spirit 05"
7500,"Increased Spirit 06"
7501,"Increased Spirit 07"
7502,"Increased Stamina 04"
7503,"Increased Stamina 05"
7504,"Increased Stamina 06"
7505,"Increased Stamina 07"
7506,"Increased Strength 04"
7507,"Increased Strength 05"
7508,"Increased Strength 06"
7509,"Increased Strength 07"
7511,"Increased Defense"
7520,"Increased 1H Sword"
7529,"Increased 2H Sword"
7532,"Increased 1H Mace"
7533,"Increased 2H Mace"
7534,"Increased Dagger"
7535,"Increased Bow"
7536,"Increased Gun"
7538,"Increased 1H Axe"
7549,"Increased 2H Axe"
7585,GGOODMANTEST
7588,"Void Bolt"
7590,"Increased Damage - Beast 02"
7591,"Increased Damage - Beast 04"
7592,"Increased Damage - Beast 06"
7593,"Increased Damage - Beast 08"
7594,"Increased Damage - Beast 10"
7595,"Increased Damage - Beast 12"
7596,"Increased Damage - Beast 14"
7597,"Increased Critical 14"
7598,"Increased Critical 28"
7599,"Increased Critical 42"
7600,"Increased Critical 56"
7620,Fishing
7621,"Arugal's Curse"
7623,"Brown Linen Robe"
7624,"White Linen Robe"
7629,"Red Linen Vest"
7630,"Blue Linen Vest"
7633,"Blue Linen Robe"
7636,"Green Woolen Robe"
7638,"Potion Toss"
7639,"Blue Overalls"
7643,"Greater Adept's Robe"
7645,"Dominate Mind"
7655,"Hex of Ravenclaw"
7667,"Foul Odor"
7669,"Bethor's Potion"
7670,Explode
7671,Transformation
7673,"Nether Gem"
7675,"Increase Healing 2"
7676,"Increase Healing 4"
7677,"Increase Healing 7"
7678,"Increase Healing 9"
7679,"Increase Healing 11"
7680,"Increase Healing 13"
7681,"Increase Healing 15"
7683,"Increase Fire Dam 1"
7684,"Increase Fire Dam 3"
7685,"Increase Fire Dam 4"
7686,"Increase Fire Dam 6"
7687,"Increase Fire Dam 7"
7688,"Increase Fire Dam 9"
7689,"Increase Fire Dam 10"
7690,"Increase Nature Dam 1"
7691,"Increase Nature Dam 3"
7692,"Increase Nature Dam 4"
7693,"Increase Nature Dam 6"
7694,"Increase Nature Dam 7"
7695,"Increase Nature Dam 9"
7696,"Increase Nature Dam 10"
7697,"Increase Frost Dam 1"
7698,"Increase Frost Dam 3"
7699,"Increase Frost Dam 4"
7700,"Increase Frost Dam 6"
7701,"Increase Frost Dam 7"
7702,"Increase Frost Dam 9"
7703,"Increase Frost Dam 10"
7704,"Increase Shadow Dam 1"
7705,"Increase Shadow Dam 3"
7706,"Increase Shadow Dam 4"
7707,"Increase Shadow Dam 6"
7708,"Increase Shadow Dam 7"
7709,"Increase Shadow Dam 10"
7710,"Increase Shadow Dam 9"
7711,"Add Fire Dam - Weap 02"
7712,"Fire Strike"
7713,"Wailing Dead"
7720,"Ritual of Summoning Effect"
7721,"Add Fire Dam - Weap 04"
7722,"Add Fire Dam - Weap 06"
7723,"Add Fire Dam - Weap 08"
7724,"Add Fire Dam - Weap 10"
7725,"Add Fire Dam - Weap 12"
7726,"Add Fire Dam - Weap 14"
7733,"Apprentice Fishing"
7734,"Journeyman Fishing"
7736,"QA Expert Fishing"
7738,"Fishing Poles"
7739,"Inferno Shell"
7741,"Summoned Demon"
7742,"Frost Visual State"
7743,"Immunity: Shadow"
7744,"Will of the Forsaken"
7745,"Enchant 2H Weapon - Minor Impact"
7747,"Lesser Health"
7748,"Enchant Chest - Lesser Health"
7751,"Brilliant Smallfish"
7752,"Slitherskin Mackerel"
7753,"Longjaw Mud Snapper"
7754,"Loch Frenzy Delight"
7755,"Bristle Whisker Catfish"
7761,"Shared Bondage"
7762,"Summon Gunther's Visage"
7763,"Teach Summon Imp"
7764,"Wisdom of Agamaggan"
7765,Projection
7766,"Enchant Bracer - Minor Spirit"
7771,"Enchant Cloak - Minor Protection"
7773,"Lesser Mana"
7776,"Enchant Chest - Lesser Mana"
7778,"Minor Agility"
7779,"Enchant Bracer - Minor Agility"
7780,"Minor Strength"
7782,"Enchant Bracer - Minor Strength"
7784,Beastslayer
7786,"Enchant Weapon - Minor Beastslayer"
7788,"Enchant Weapon - Minor Striking"
7792,"Minor Intellect"
7793,"Enchant 2H Weapon - Lesser Intellect"
7795,"Runed Silver Rod"
7803,Thundershock
7806,Flameblade
7814,"Lash of Pain"
7817,"Rough Bronze Boots"
7818,"Silver Rod"
7821,"Transform Victim"
7823,"Fishing Skill +5"
7824,"Blacksmithing Skill +10"
7825,"Fishing Skill +15"
7826,"Fishing Skill +20"
7827,"Rainbow Fin Albacore"
7828,"Rockscale Cod"
7836,"Blackmouth Oil"
7837,"Fire Oil"
7840,"Swim Speed"
7841,"Swim Speed Potion"
7844,"Fire Power"
7845,"Elixir of Firepower"
7848,Absorption
7851,"Lesser Spirit"
7852,"Lesser Resistance - Fire"
7857,"Enchant Chest - Health"
7859,"Enchant Bracer - Lesser Spirit"
7861,"Enchant Cloak - Lesser Fire Resistance"
7863,"Enchant Boots - Minor Stamina"
7867,"Enchant Boots - Minor Agility"
7891,"Gift of Ragnaros"
7892,"Stylish Blue Shirt"
7893,"Stylish Green Shirt"
7896,"Exploding Shot"
7897,Flames
7901,"Decayed Agility"
7902,heat
7903,"Summon Tamed Bear"
7904,"Summon Tamed Bird"
7905,"Summon Tamed Boar"
7906,"Summon Tamed Cat"
